fecha;nro_pliego ;nro_orden_de_compra ;unidad_ejecutora;jurisdiccion;proveedor;cuit;importe;descripcion;cantidad;descripcion_rubro
2020-02-06 00:00:00;425-0651-LPU20;425-5834-OC20;425 - HTAL. JOSE M. PENNA;MINISTERIO DE SALUD;DROGUERIA FARMATEC S.A.;30-70714285-1;221892;AEROCAMARA Intercalable en la rama inspiratoria de los circuitos de ARM. No estéril. Envasada individualmente.-     Modelo: Colapsable para MDI. De un solo uso Variedad: Colapsable para MDI. De un solo uso ;100;Salud
2020-02-06 00:00:00;425-0651-LPU20;425-5834-OC20;425 - HTAL. JOSE M. PENNA;MINISTERIO DE SALUD;DROGUERIA FARMATEC S.A.;30-70714285-1;221892;AEROCAMARA Intercalable en la rama inspiratoria de los circuitos de ARM. No estéril. Envasada individualmente.-     Modelo: Colapsable para MDI. De un solo uso Variedad: Colapsable para MDI. De un solo uso ;100;Salud
2020-02-06 00:00:00;623-1394-LPU18;410-5863-OC20;410 - HTAL.TEODORO ALVAREZ  ;MINISTERIO DE SALUD;Servicios para la Higiene S.A ;30-71158542-3;23425;AGUA LAVANDINA (HIPOCLORITO DE SODIO) Líquido amarillento, que puede contener un ligero sedimento, utilizando en el blanqueo y desinfección de ropas y demás materiales de uso doméstico.     Tendrá un  contenido mínimo entre 81 g/l y 110 g/l de cloro activo y los demás componentes de acuerdo a las exigencias de la Norma IRAM Nº 41.173 parte I, II, III, IV, V y VI.    En envase plástico de polietileno virgen  de alta densidad, de color u opacidad tal que no permita el paso de la luz. Su cierre hermético de seguridad no presentará pérdidas durante su manipuleo  y/o estiba. Espesor mínimo del envase 500 µ.    Nota: no es conveniente efectuar los pedidos excesivamente grandes,  debido a la pérdida de cloro activo. Los mismos deberán realizarse calculando su consumo dentro de los 120 días aproximadamente. El almacenaje será en lo posible en lugar oscuro.    El ACONDICIONAMIENTO Y CAPACIDAD DE LOS ENVASES QUEDARA A CARGO DE LA REPARTICIÓN USUARIA.   Modelo: Tipo II, con un contenido mínimo entre 81 g/l y 110 g/l de cloro activo Presentacion: Envase plástico de polietileno virgen de alta densidad (espesor mínimo 500 µ.), color/opacidad que no permita el paso de la luz, cierre hermético de seguridad, sin pérdidas por manipuleo y/o estiba  Tipo: II ;500;Perfumería, Limpieza y Contenedores Comerciales e Industriales
2020-02-07 00:00:00;430-0878-CDI20;430-6865-OC20;430 - HTAL. JOSE M.RAMOS MEJIA ;MINISTERIO DE SALUD;EGLIS S.A;30-59401076-7;6050;BOLSA PARA TRANSPORTE DE MUESTRAS BIOLOGICAS . Modelo: De polipropileno virgen,no tóxico.Con doble compartimiento  para la muestra y el protocolo de trabajo,con solapa de cierre definitivo. ;1000;Salud
2020-02-07 00:00:00;425-1465-CME20;425-6920-OC20;425 - HTAL. JOSE M. PENNA;MINISTERIO DE SALUD;ANTIGUA SAN ROQUE S.R.L.;30-65687578-6;109020;LARINGOSCOPIO Construido en  acero inoxidable por microfusión esterilizable. Mangos de laringoscopio para hojas de fibra óptica: Luz halógena, con batarías recargables, Bombilla universal, terminación estriada. Hojas de laringoscopio de fibra óptica:Iluminación de fibra óptica, tubería iluminadora de fibra óptica removible, duraderas, hojas inlámbricas. Accesorios: 3 Ramas: Una tamaño Nº 2, una tamaño Nº 3, una tamaño Nº 4 2 Set de baterias: 3 lámparas de repuesto. 1 cargador de baterias Modelo: De acero inoxidable para sistema de fibra óptica, de tres ramas Variedad: No aplica ;3;Salud
2020-02-07 00:00:00;441-0818-CDI20;441-6925-OC20;441 - HTAL. ABEL ZUBIZARRETA;MINISTERIO DE SALUD;GEODIGITAL GROUP SRL;30-70973734-8;18000;OXIMETRO DE PULSO - SATUROMETRO - PULSIOXIMETRO tendrá alarmas audibles y visuales para valores máximos y mínimos. Funcionamiento a batería, con una duración no inferior a las 6 horas de uso continuo   Modelo: Portátil y liviano, con pantalla numérica de leds de gran tamaño que muestren el valor de la SpO2, la frecuencia del pulso, la Carboxihemoglobina (SpHb) y la Metahemoglobina, con barra gráfica indicadora de fuerza de la señal e índice de perfusión, Variedad: Saturómetro, pulsioxímetro. Portátil y liviano ;6;Salud
2020-02-07 00:00:00;423-1415-CME20;423-6928-OC20;423 - HTAL. FRANCISCO J.MUÑIZ  ;MINISTERIO DE SALUD;FRESENIUS KABI S.A.;30-69297195-3;479160;PARACETAMOL . Modelo: De 1000 mg, 10 mg x ml, inyectable intravenoso, en frasco ampolla de 100 ml  ;1200;Salud
2020-02-07 00:00:00;430-0878-CDI20;430-6865-OC20;430 - HTAL. JOSE M.RAMOS MEJIA ;MINISTERIO DE SALUD;EGLIS S.A;30-59401076-7;6050;BOLSA PARA TRANSPORTE DE MUESTRAS BIOLOGICAS . Modelo: De polipropileno virgen,no tóxico.Con doble compartimiento  para la muestra y el protocolo de trabajo,con solapa de cierre definitivo. ;1000;Salud
2020-02-07 00:00:00;423-0834-CME20;423-6931-OC20;423 - HTAL. FRANCISCO J.MUÑIZ  ;MINISTERIO DE SALUD;INGENIERO CARUSO S.R.L.;30-64625898-3;60000;BOQUILLA PARA ESPIROMETRIA Elaborada en cartón blanco descartable. Acondicionadas en cajas de no más de 200 unidades.   Medida: De 27,75 x 30,50 x 66 mm de largo Modelo: De 27,75 x 30,50 x 66 mm de largo ;5000;Salud
2020-02-07 00:00:00;419-0691-CDI20;419-6937-OC20;419 - HTAL. MARIA FERRER ;MINISTERIO DE SALUD;ERNESTO VAN ROSSUM Y COMPAÑIA S.R.L.;30-52693485-3;1284000;KIT DE REACTIVOS PARA DETERMINACION DE ANTICUERPOS ESPECIFICOS Etiquetado con código de barras.Para ser utilizado en instrumento automatizado desde la desparafinización a la contratinción. Demás especificaciones deberán ser indicadas por la repartición solicitante   Modelo: Para inmunohistoquímica, con botellas de fluidos de desparafinización, pretratamientos de antígenos, buffer de lavado, cubreobjetos líquido,dispensadores de sistema de detección, sistema de revelado, tinción de contraste, enzimas, e inhibidores. Variedad: Para determinación de anticuerpos específicos ;8;Salud
2020-02-07 00:00:00;441-0818-CDI20;441-6925-OC20;441 - HTAL. ABEL ZUBIZARRETA;MINISTERIO DE SALUD;GEODIGITAL GROUP SRL;30-70973734-8;18000;OXIMETRO DE PULSO - SATUROMETRO - PULSIOXIMETRO tendrá alarmas audibles y visuales para valores máximos y mínimos. Funcionamiento a batería, con una duración no inferior a las 6 horas de uso continuo   Modelo: Portátil y liviano, con pantalla numérica de leds de gran tamaño que muestren el valor de la SpO2, la frecuencia del pulso, la Carboxihemoglobina (SpHb) y la Metahemoglobina, con barra gráfica indicadora de fuerza de la señal e índice de perfusión, Variedad: Saturómetro, pulsioxímetro. Portátil y liviano ;6;Salud
2020-02-07 00:00:00;423-1415-CME20;423-6928-OC20;423 - HTAL. FRANCISCO J.MUÑIZ  ;MINISTERIO DE SALUD;FRESENIUS KABI S.A.;30-69297195-3;479160;PARACETAMOL . Modelo: De 1000 mg, 10 mg x ml, inyectable intravenoso, en frasco ampolla de 100 ml  ;1200;Salud
2020-02-07 00:00:00;423-0834-CME20;423-6931-OC20;423 - HTAL. FRANCISCO J.MUÑIZ  ;MINISTERIO DE SALUD;INGENIERO CARUSO S.R.L.;30-64625898-3;155272.5;SENSOR DE FLUJO . Modelo: Para equipo de monitoreo de funciones pulmonares ;3;Salud
2020-02-07 00:00:00;420-1194-CME20;420-6943-OC20;420 - HTAL. RICARDO GUTIERREZ  ;MINISTERIO DE SALUD;COVIDIEN ARGENTINA SA;30-71252366-9;46945.36;SERVICIO DE REPARACION INTEGRAL DE OXIMETRO DE PULSO . Marca: Nellcor Modelo: Marca NELLCOR, modelo NPB 600X, el servicio incluye mano de obra e insumos para su correcto funcionamiento Variedad: Oximetro de pulso ;1;Salud
2020-02-11 00:00:00;416-1506-CDI20;416-11449-OC20;416 - HTAL. CARLOS G. DURAND;MINISTERIO DE SALUD;DCD PRODUCTS SRL;30-66393469-0;3454.29;MASCARA LARINGEA c) Un tubo orofaríngeo curvo de PVC libre de latex, de 6/6,5 7/7,5 de diámetro. Descartable, estéril y atóxica. Envasado individualmente en envase que garantice su conservación.   Modelo: Nº 3. Para adolescentes de más de 30 A 50 Kg de peso, curvo. Constituida por: a) Una máscara con barra de apertura b) Un manguito de insuflación (de 20 ml de volúmen de insuflación) Variedad: Nº 3, para adultos de 30 a 50 kg de peso ;3;Salud
2020-02-11 00:00:00;438-2113-CME20;438-11441-OC20;438 - HTAL. ENRIQUE TORNU;MINISTERIO DE SALUD;QUIMICA CORDOBA S.A.;33-57611332-9;2223.62;TUBO CONICO . Modelo: Descartable de PP.Graduado x 15 ml.Con tapa a rosca.Estéril.En envase individual. Variedad: Cónico ;1;Salud
2020-02-12 00:00:00;432-2409-CME20;432-12744-OC20;432 - HTAL. MANUEL ROCCA ;MINISTERIO DE SALUD;DROGUERIA FARMATEC S.A.;30-70714285-1;75270;ASPIRADOR Aplicacion: Para secreciones . Medida: Capacidad 3 litros Modelo: Para secreciones, capacidad 3 litros, a diafragma ;3;Salud
2020-02-12 00:00:00;420-1198-LPU20;420-12708-OC20;420 - HTAL. RICARDO GUTIERREZ  ;MINISTERIO DE SALUD;LABORATORIOS GAUDIUM S.R.L.;33-70943308-9;14800;TUBO CONICO . Modelo: Descartable de PP.Graduado x 15 ml.Con tapa a rosca.Estéril.En envase individual. Variedad: Cónico ;1000;Salud
2020-02-12 00:00:00;446-1243-LPU20;446-12717-OC20;446 - INSTITUTO DE REHABILITACION PSICOFICA;MINISTERIO DE SALUD;GASES COMPRIMIDOS S.A;30-54398920-3;58980;TUBO PARA OXIGENO Demás especificaciones deberán ser indicadas por la repartición solicitante   Modelo: De aluminio, extra liviano, con regulador de presión ;2;Máquinas y Herramientas
2020-02-12 00:00:00;420-1198-LPU20;420-12711-OC20;420 - HTAL. RICARDO GUTIERREZ  ;MINISTERIO DE SALUD;INVITROGEN ARGENTINA S.A.;30-70724875-7;19994.04;KIT PARA EXTRACCION RAPIDA DE ADN . Modelo: Tipo QIA amp DNA mini, envase por 50 determinaciones ;1;Salud
2020-03-06 00:00:00;417-1146-CME20;417-5930-OC20;417 - HTAL. PEDRO DE ELIZALDE;MINISTERIO DE SALUD;Medibel SA;33-69039665-9;46350;CABLE ARMADO - CABLE TRONCAL PARA ECG . Modelo: Para equipo marca PHILIPS, modelo INTELLIVUE MP20, para conectar el monitor a set de 3 latiguillos según AAMI/IEC, codificados por color según American Heart Association (AHA) Variedad: Cable troncal para ECG;10;Salud
2020-03-06 00:00:00;417-1146-CME20;417-5933-OC20;417 - HTAL. PEDRO DE ELIZALDE;MINISTERIO DE SALUD;ELECTROMEDIK S.A.;30-64014137-5;4500;CABLE ARMADO - CABLE EXTENSION PARA SATUROMETRIA . Modelo: Para equipo marca MINDRAY, sin modelo visible Variedad: Cable extensión para saturometría;1;Salud
2020-03-06 00:00:00;414-0595-LPU20;414-5894-OC20;414 - HTAL. MARIA CURIE  ;MINISTERIO DE SALUD;CEGENS S.A.;30-71250912-7;78000;ASPIRADOR Aplicacion: Para secreciones ASPIRADOR    Medida: Capacidad 1 litro Modelo: Para secreciones, capacidad 1 litros, a diafragma ;4;Salud
2020-03-06 00:00:00;418-0656-CDI20;418-5940-OC20;418 - HTAL. JUAN A. FERNANDEZ  ;MINISTERIO DE SALUD;MEDICA TEC S.R.L.;30-62495046-8;1285000;HISOPO , Modelo: De plástico flexible,estéril,con punta de nylon,en envase individual.Varilla y punta no tóxicas ;5000;Salud
2020-03-06 00:00:00;401-0590-CDI20;401-5942-OC20;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;DROGUERIA MARTORANI S.A.;30-70296606-6;1524750;PROTECTOR FACIAL (MASCARA PARA FILTRO) . Modelo: Con visor de policarbonato ;7500;Seguridad 
2020-03-06 00:00:00;430-0536-LPU20;430-5913-OC20;430 - HTAL. JOSE M.RAMOS MEJIA ;MINISTERIO DE SALUD;STORING INSUMOS MEDICOS S.R.L.;30-70887571-2;2645700;ALCOHOL ETILICO 70° . Modelo: Uso sanitario, para antisepsia y desinfección general ;10000;Salud
2020-03-06 00:00:00;430-0536-LPU20;430-5913-OC20;430 - HTAL. JOSE M.RAMOS MEJIA ;MINISTERIO DE SALUD;STORING INSUMOS MEDICOS S.R.L.;30-70887571-2;2645700;ALCOHOL ETILICO 70° . Modelo: Uso sanitario, para antisepsia y desinfección general ;10000;Salud
2020-03-06 00:00:00;623-0888-LPU19;455-5897-OC20;455 - CAI CECILIA GRIERSON;MINISTERIO DE SALUD;COSTURAR S.A.;33-71144269-9;17420;AMBO DE USO ASISTENCIAL REUSABLE - PARA CONVENIO MARCO . Modelo: De algodón - poliéster. Casaca escote en V, manga corta. ;13;Salud
2020-03-06 00:00:00;414-0595-LPU20;414-5894-OC20;414 - HTAL. MARIA CURIE  ;MINISTERIO DE SALUD;CEGENS S.A.;30-71250912-7;78000;ASPIRADOR Aplicacion: Para secreciones ASPIRADOR    Medida: Capacidad 1 litro Modelo: Para secreciones, capacidad 1 litros, a diafragma ;4;Salud
2020-03-06 00:00:00;418-0656-CDI20;418-5940-OC20;418 - HTAL. JUAN A. FERNANDEZ  ;MINISTERIO DE SALUD;MEDICA TEC S.R.L.;30-62495046-8;1285000;HISOPO , Modelo: De plástico flexible,estéril,con punta de nylon,en envase individual.Varilla y punta no tóxicas ;5000;Salud
2020-03-07 00:00:00;425-0919-CDI20;425-7044-OC20;425 - HTAL. JOSE M. PENNA;MINISTERIO DE SALUD;LABORATORIOS IGALTEX SRL;30-61680618-8;1369900;AMBO PARA CIRUGIA DE UN SOLO USO Especificaciones de la tela:  SMS de uso médico de 47g/m2 (+/- 5%), de color no transparente.  CASACA  1) Delantero: liso, 2 bolsillos plaqué inferiores, faldón recto.   2) Espalda: lisa, con costura al centro y/o entera. Faldón recto.   3) Mangas: corta   4) Bolsillos: inferior plaqué abertura 17cm y  Profundidad 19 cm.   5) Costuras: cerrado de frente con espalda, hombros  y cerrado mitad espalda, máquina overlock con puntada de seguridad. Resto de operaciones, una costura simple.  6) Medidas: medio cuerpo  Contorno: 70 cm, Largo de  manga: 42 cm, largo: 75 cm  PANTALON  1) Delantero: liso.   2) Trasero: liso,   3) Cintura: con elástico de no menos de  2,5 cm de ancho  4) Costuras: Cerrado de lateral, entrepierna y trasero: máquina overlock con puntada de seguridad.  Resto de operaciones, una costura simple.  5) Medidas: medio cuerpo  Cintura: 65 cm,largo de tiro delantero terminado: 38 cm, largo: 115 cm  Terminación y presentación:  1) Ambas prendas deberán tener una cuidadosa revisación, sin excedente de hilos, costuras rotas, zafadas, sin frunces ni dobleces, correctamente planchadas y dobladas.  2) Se entregarán correctamente acondicionadas en bolsa de polietileno   individual, hermética, transparente e impermeable, con indicación de marca o nombre del fabricante y  número de talle.  3) Deberán tener etiqueta que indique marca o nombre del fabricante, número de talle y recomendaciones respecto del lavado y planchado de las prendas   Modelo: Confeccionado en tela no tejida SMS de uso médico, manga corta. Talle Extra Grande ;10000;Salud
2020-03-07 00:00:00;401-0809-CDI20;401-7011-OC20;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;Soluzioni SA;30-71528577-7;6990000;ANTIPARRA DE SEGURIDAD BIOLOGICA . Modelo: Para protección ocular ante riesgo de impactos, salpicaduras químicas y partículas de polvo, de acetato, transparente con protección UV. Resistente al empañamiento, con ventilación indirecta Variedad: Biológica ;10000;Seguridad 
2020-03-07 00:00:00;401-0794-CDI20;401-7004-OC20;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;MACOR INSUMOS HOSPITALARIOS SRL;33-66036317-9;1003140;BARBIJO TIPO MASCARILLA DE ALTA EFICIENCIA N95 . Modelo: Tipo 3M. Confeccionada en material rígido, pero de construcción suave sin fibra de vidrio, resistente a los fluídos, salpicaduras de sangre y demás materiales infecciosos. Eficiente en la filtración debacterias. Deberá contar con una ballena de fijación en la parte superior y ajuste elástico con agarre posterior en la zona del cuello y cráneo, para una sujeción perfecta al rostro. Empaquetado de forma individual. Diseñada exclusivamente para uso sanitario. Aprobado por NIOSH: N95 ;3000;Salud
2020-03-07 00:00:00;425-1499-CME20;425-7045-OC20;425 - HTAL. JOSE M. PENNA;MINISTERIO DE SALUD;EGLIS S.A;30-59401076-7;60500;BOLSA PARA TRANSPORTE DE MUESTRAS BIOLOGICAS . Modelo: De polipropileno virgen,no tóxico.Con doble compartimiento  para la muestra y el protocolo de trabajo,con solapa de cierre definitivo. ;10000;Salud
2020-03-07 00:00:00;401-0887-CDI20;401-7030-OC20;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;Medibel SA;33-69039665-9;6265;ESTETOSCOPIO BIAURICULAR . Modelo: Auscultador 47 mm, de aluminio anodizado, extra ligero ;35;Salud
2020-03-07 00:00:00;441-0900-CDI20;441-7025-OC20;441 - HTAL. ABEL ZUBIZARRETA;MINISTERIO DE SALUD;UNIC COMPANY SRL;30-60012470-2;8350;FILTRO PARA VENTILADOR - RESPIRADOR . Modelo: Intercambiador de humedad y calor (HME Heat and Moisture Exchanger), referencia comercial TRACH-VENT HUD41312 ;50;Salud
2020-03-07 00:00:00;401-0809-CDI20;401-7012-OC20;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;IVAN EZEQUIEL ARDIZON;20-22294264-1;2900000;MAMELUCO DE SEGURIDAD ESPECIFICACIONES DE LA TELA.:Tela no tejida de oleafina termosoldada tipo Tyvek.Con revestimiento de polietileno de alta densidad.Deberá poseer una superficie lisa y antiestática repelente a la contaminación.COLOR:BlancoNORMAS DE CONFECCION: Extraespaciosos en las áreas que se requiera presión en los movimientos.Cierre antiestático de tamaño completo.Usos: Para tareas que requieran una eficaz barrera contra líquidos en general,  ácidos altamente corrosivos y solventes orgánicos mas comunes.Nota: la elección de los tipos de prendas  mas adecuadas para la tarea que realicen los agentes, quedará a cargo de la repartición solicitante. Modelo: Tipo Tyvek, blanco, con capucha, mangas largas Voltaje: Blanco ;2000;Textil, Confección y Calzado 
2020-03-07 00:00:00;435-0656-LPU20;435-7005-OC20;435 - HTAL. RAMON SARDA  ;MINISTERIO DE SALUD;OXIGENOTERAPIA NORTE S.A.C.I.F.I.A.;30-53564524-4;124267;MANOMETRO PARA TUBO PARA OXIGENO . Modelo: Con reductor de alta presión, graduado en Kg/cm2 ;20;Laboratorio para Análisis Físico y/o Químico
2020-03-07 00:00:00;401-0887-CDI20;401-7030-OC20;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;Medibel SA;33-69039665-9;103050;OXIMETRO DE PULSO - SATUROMETRO - PULSIOXIMETRO . Modelo: Portátil y liviano, con pantalla numérica de leds de gran tamaño que muestren el valor de la SpO2, la frecuencia del pulso, la Carboxihemoglobina (SpHb) y la Metahemoglobina, con barra gráfica indicadora de fuerza de la señal e índice de perfusión, tendrá alarmas audibles y visuales para valores máximos y mínimos. Funcionamiento a batería, con una duración no inferior a las 6 horas de uso continuo Variedad: Saturómetro, pulsioxímetro. Portátil y liviano ;45;Salud
2020-03-07 00:00:00;401-0809-CDI20;401-7013-OC20;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;PROPATO HNOS. S.A.I.C.;30-55425869-3;5240000;PROTECTOR FACIAL DE ALTO IMPACTO Demás especificaciones deberán ser indicadas por la repartición. Modelo: Con visor de policarbonato rígido con espesor de 2 mm, apto para la protección de alto impacto. Pantalla fabricada para proteger la cara de partículas y salpicaduras de fluidos biológicos contaminantes. Diseño envolvente, suministra protección frontal y lateral desde la frente al cuello. Con agarre a la cabeza y frente, tipo arnés regulable. Anti-empaño y anti-rayadura. Modelo tipo burbuja ;2000;Seguridad 
